,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage,swap_memory_total,swap_memory_used,swap_memory_free,swap_memory_percentage,swap_memory_in,swap_memory_out
113,2024-07-01T14:31:33.030650,0,0,82920,84810054392,54,48305799168,569180160,30956257280,16780361728,7.5,101243179008,9903448064,83621748736,10.8,8589930496,93122560,8496807936,1.1,18058657792,140621090816
114,2024-07-01T14:31:33.502644,0,0,83384,84810096524,54,48305799168,569180160,30631919616,17104699392,9.7,101243179008,10149847040,83365101568,11.1,8589930496,93122560,8496807936,1.1,18058657792,140621090816
115,2024-07-01T14:31:34.125169,0,1,84221,84810147142,54,48305799168,569180160,30262820864,17473798144,6.3,101243179008,10715856896,82797117440,11.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
116,2024-07-01T14:31:34.503438,0,1,84592,84810180920,54,48305799168,569180160,30111825920,17624793088,5.5,101243179008,11320393728,82188169216,12.3,8589930496,93122560,8496807936,1.1,18058657792,140621090816
117,2024-07-01T14:31:35.003871,61,95,135534,84810298108,61,48305799168,569180160,25363873792,22372745216,6.0,101243179008,11398144000,82110435328,12.3,8589930496,93122560,8496807936,1.1,18058657792,140621090816
118,2024-07-01T14:31:35.504420,61,96,232941,84810439431,63,48305799168,569180160,25363873792,22372745216,8.7,101243179008,11391336448,82117242880,12.3,8589930496,93122560,8496807936,1.1,18058657792,140621090816
119,2024-07-01T14:31:36.004991,62,96,283396,84810579998,63,48305799168,569180160,25363873792,22372745216,5.2,101243179008,11391336448,82117242880,12.3,8589930496,93122560,8496807936,1.1,18058657792,140621090816
120,2024-07-01T14:31:36.505557,62,96,285391,84810721082,64,48305799168,569180160,25363873792,22372745216,9.0,101243179008,11397255168,82111315968,12.3,8589930496,93122560,8496807936,1.1,18058657792,140621090816
121,2024-07-01T14:31:37.006478,3,4,230900,84810806199,58,48305799168,569180160,25363873792,22372745216,2.6,101243179008,11401846784,82106724352,12.3,8589930496,93122560,8496807936,1.1,18058657792,140621090816
122,2024-07-01T14:31:37.735295,6,9,186077,84810973821,64,48305799168,569180160,25363873792,22372745216,6.8,101243179008,11411574784,82096947200,12.3,8589930496,93122560,8496807936,1.1,18058657792,140621090816
123,2024-07-01T14:31:38.007142,61,96,225005,84811028469,64,48305799168,569180160,25363873792,22372745216,5.8,101243179008,11403563008,82104975360,12.3,8589930496,93122560,8496807936,1.1,18058657792,140621090816
124,2024-07-01T14:31:38.507913,61,96,284114,84811169345,65,48305799168,569180160,25363873792,22372745216,5.5,101243179008,11415351296,82093146112,12.3,8589930496,93122560,8496807936,1.1,18058657792,140621090816
125,2024-07-01T14:31:39.008339,65,95,277638,84811310913,65,48305799168,569180160,25363873792,22372745216,9.4,101243179008,11409981440,82098515968,12.3,8589930496,93122560,8496807936,1.1,18058657792,140621090816
